Date,Open,High,Low,Close,Adj Close,Volume
2012-02-15,135.630005,135.830002,134.289993,134.559998,119.081581,195195100
2012-02-16,134.570007,136.169998,134.330002,136.050003,120.400162,186567800
2012-02-17,136.520004,136.630005,135.960007,136.410004,120.718758,129869400
2012-02-21,136.729996,137.050003,136.050003,136.470001,120.771873,134042300
2012-02-22,136.259995,136.550003,135.789993,136.029999,120.382507,124455300
2012-02-23,135.960007,136.729996,135.500000,136.630005,120.913467,137704300
2012-02-24,136.929993,137.199997,136.630005,136.929993,121.178917,105539100
2012-02-27,136.020004,137.529999,135.800003,137.160004,121.382492,145728900
2012-02-28,137.199997,137.720001,136.929993,137.559998,121.736443,129355900
2012-02-29,137.759995,138.190002,136.539993,137.020004,121.258606,185934700
2012-03-01,137.309998,137.990005,136.929993,137.729996,121.886948,145023500
2012-03-02,137.639999,137.820007,137.000000,137.309998,121.515213,120638300
2012-03-05,137.100006,137.199997,136.279999,136.750000,121.019653,140765000
2012-03-06,135.350006,135.429993,134.360001,134.750000,119.249702,202129900
2012-03-07,135.059998,135.910004,134.929993,135.690002,120.081566,143692200
2012-03-08,136.520004,137.320007,136.240005,137.039993,121.276268,116968900
2012-03-09,137.300003,137.929993,137.130005,137.570007,121.745308,122836800
2012-03-12,137.550003,137.759995,137.089996,137.580002,121.754181,104003500
2012-03-13,138.320007,140.130005,138.089996,140.059998,123.948898,184090500
2012-03-14,140.100006,140.449997,139.479996,139.910004,123.816177,145163600
2012-03-15,140.119995,140.779999,139.759995,140.720001,124.532974,165118500
2012-03-16,140.360001,140.479996,140.000000,140.300003,124.705406,152893500
2012-03-19,140.210007,141.279999,140.110001,140.850006,125.194298,125291100
2012-03-20,140.050003,140.610001,139.639999,140.440002,124.829895,121729700
2012-03-21,140.520004,140.649994,139.919998,140.210007,124.625458,122388400
2012-03-22,139.179993,139.550003,138.740005,139.199997,123.727676,135216700
2012-03-23,139.320007,139.809998,138.550003,139.649994,124.127655,120521000
2012-03-26,140.649994,141.610001,140.600006,141.610001,125.869797,120164000
2012-03-27,141.740005,141.830002,141.080002,141.169998,125.478706,119868500
2012-03-28,141.100006,141.320007,139.639999,140.470001,124.856560,148562100
2012-03-29,139.639999,140.490005,139.089996,140.229996,124.643227,164963700
2012-03-30,140.919998,141.050003,140.050003,140.809998,125.158745,135486800
2012-04-02,140.639999,142.210007,140.360001,141.839996,126.074272,151741100
2012-04-03,141.639999,141.880005,140.429993,141.259995,125.558716,155806700
2012-04-04,140.220001,140.339996,139.339996,139.860001,124.314293,146896000
2012-04-05,139.380005,140.199997,139.259995,139.789993,124.252113,137439400
2012-04-09,138.029999,139.839996,137.839996,138.220001,122.856613,127555900
2012-04-10,137.949997,138.339996,135.759995,135.899994,120.794472,235360300
2012-04-11,137.289993,137.539993,136.750000,137.000000,121.772240,154133000
2012-04-12,137.130005,138.899994,137.029999,138.789993,123.363235,154321500
2012-04-13,138.470001,138.820007,137.009995,137.139999,121.896675,169246700
2012-04-16,137.839996,138.039993,136.580002,137.050003,121.816666,147825300
2012-04-17,137.839996,139.360001,137.699997,139.080002,123.621017,147877600
2012-04-18,138.460007,139.080002,138.380005,138.610001,123.203285,123884200
2012-04-19,138.630005,139.149994,137.070007,137.720001,122.412201,198666700
2012-04-20,138.330002,138.830002,137.869995,137.949997,122.616653,143199600
2012-04-23,136.539993,136.910004,135.940002,136.789993,121.585587,171844900
2012-04-24,136.910004,137.660004,136.800003,137.309998,122.047791,137484200
2012-04-25,138.649994,139.250000,138.529999,139.190002,123.718803,150252200
2012-04-26,138.889999,140.320007,138.809998,140.160004,124.581017,136291600
2012-04-27,140.580002,140.789993,139.800003,140.389999,124.785423,130725000
2012-04-30,140.110001,140.210007,139.490005,139.869995,124.323227,115092200
2012-05-01,139.789993,141.660004,139.630005,140.740005,125.096504,138832200
2012-05-02,139.919998,140.460007,139.460007,140.320007,124.723236,121081000
2012-05-03,140.339996,140.449997,138.990005,139.250000,123.772141,143759700
2012-05-04,138.520004,139.300003,136.919998,137.000000,121.772240,193927300
2012-05-07,136.509995,137.559998,136.460007,137.100006,121.861107,127765900
2012-05-08,136.279999,136.770004,134.919998,136.550003,121.372238,213377700
2012-05-09,135.100006,136.610001,134.490005,135.740005,120.652306,220752500
2012-05-10,136.679993,136.850006,135.710007,136.020004,120.901146,150600000
2012-05-11,135.169998,136.869995,135.110001,135.610001,120.536705,153032400
2012-05-14,134.309998,135.610001,133.910004,134.110001,119.203461,163910000
2012-05-15,134.020004,134.809998,133.130005,133.339996,118.519035,207629300
2012-05-16,133.940002,134.550003,132.800003,132.830002,118.065742,207265500
2012-05-17,132.860001,133.020004,130.789993,130.860001,116.314697,247992900
2012-05-18,131.369995,131.600006,129.550003,129.740005,115.319199,319615900
2012-05-21,130.160004,132.020004,129.949997,131.970001,117.301308,177861100
2012-05-22,132.309998,133.229996,131.339996,132.199997,117.505768,197531200
2012-05-23,131.250000,132.460007,129.990005,132.270004,117.567970,204958400
2012-05-24,132.630005,132.839996,131.419998,132.529999,117.799072,167357600
2012-05-25,132.479996,132.850006,131.779999,132.100006,117.416901,135465600
2012-05-29,133.160004,133.929993,131.169998,133.699997,118.839020,152883500
2012-05-30,132.559998,133.690002,131.490005,131.759995,117.114647,162370400
2012-05-31,131.710007,132.449997,130.339996,131.470001,116.856895,196186000
2012-06-01,129.410004,131.500000,128.160004,128.160004,113.914810,253240900
2012-06-04,128.389999,128.740005,127.139999,128.100006,113.861473,202545800
2012-06-05,127.849998,129.259995,127.779999,129.070007,114.723679,164149400
2012-06-06,129.970001,132.029999,129.929993,131.970001,117.301308,184202800
2012-06-07,133.470001,133.529999,131.779999,132.050003,117.372414,184772700
2012-06-08,131.710007,133.130005,131.289993,133.100006,118.305717,143915400
2012-06-11,134.169998,134.250000,131.279999,131.410004,116.803581,169756100
2012-06-12,131.789993,133.009995,131.160004,132.919998,118.145721,181931800
2012-06-13,132.529999,133.360001,131.619995,132.070007,117.390221,172223900
2012-06-14,132.339996,134.000000,131.979996,133.470001,118.634590,230615500
2012-06-15,133.380005,134.259995,133.100006,134.139999,119.847908,169444500
2012-06-18,133.580002,134.729996,133.279999,134.399994,120.080208,131360900
2012-06-19,135.080002,136.250000,134.369995,135.699997,121.241714,137382600
2012-06-20,135.710007,136.100006,134.270004,135.479996,121.045113,206451800
2012-06-21,135.639999,135.779999,132.330002,132.440002,118.329048,205272200
2012-06-22,133.130005,133.710007,132.619995,133.460007,119.240372,130029200
2012-06-25,132.050003,132.100006,130.850006,131.320007,117.328384,146375700
2012-06-26,131.699997,132.380005,130.929993,131.979996,117.918037,141634000
2012-06-27,132.419998,133.429993,131.970001,133.169998,118.981262,108088000
2012-06-28,132.289993,132.990005,131.279999,132.789993,118.641739,169242100
2012-06-29,135.199997,136.270004,134.850006,136.100006,121.599075,212250900
2012-07-02,136.479996,136.649994,135.520004,136.509995,121.965393,129524500
2012-07-03,136.479996,137.509995,136.339996,137.410004,122.769478,80450000
2012-07-05,136.899994,137.800003,136.289993,136.789993,122.215561,126177500
2012-07-06,135.470001,135.770004,134.850006,135.490005,121.054077,151192100
2012-07-09,135.380005,135.570007,134.699997,135.320007,120.902184,103780500
2012-07-10,136.009995,136.229996,133.679993,134.139999,119.847908,167884800
2012-07-11,134.210007,134.600006,133.380005,134.160004,119.865761,141733400
2012-07-12,133.380005,134.229996,132.600006,133.509995,119.285027,143583200
2012-07-13,133.860001,135.889999,133.839996,135.750000,121.286392,129642600
2012-07-16,135.440002,135.830002,134.899994,135.429993,121.000435,97525200
2012-07-17,135.970001,136.639999,134.550003,136.360001,121.831360,138860300
2012-07-18,136.039993,137.639999,135.960007,137.369995,122.733734,113349700
2012-07-19,137.649994,138.179993,137.210007,137.729996,123.055374,129847300
2012-07-20,136.949997,137.160004,136.320007,136.470001,121.929642,142904500
2012-07-23,134.470001,136.380005,133.839996,135.089996,120.696693,145210900
2012-07-24,135.190002,135.250000,133.029999,133.929993,119.660263,173301200
2012-07-25,134.210007,134.559998,133.250000,133.960007,119.687080,129122300
2012-07-26,135.889999,136.460007,135.259995,136.169998,121.661613,156526500
2012-07-27,136.889999,139.070007,136.139999,138.679993,123.904198,236768900
2012-07-30,138.520004,139.339996,138.270004,138.679993,123.904198,106782000
2012-07-31,138.490005,138.869995,137.710007,137.710007,123.037552,120575900
2012-08-01,138.699997,138.729996,137.399994,137.589996,122.930305,138293800
2012-08-02,136.550003,137.570007,135.580002,136.639999,122.081573,199556600
2012-08-03,138.559998,139.639999,136.679993,139.350006,124.502831,157825000
2012-08-06,139.720001,140.169998,139.559998,139.619995,124.744034,86326200
2012-08-07,140.179993,140.919998,140.029999,140.320007,125.369476,109545100
2012-08-08,139.850006,140.649994,139.809998,140.490005,125.521332,89754700
2012-08-09,140.289993,140.889999,140.149994,140.610001,125.628571,90291700
2012-08-10,140.039993,140.889999,139.809998,140.839996,125.834023,99792700
2012-08-13,140.600006,140.839996,140.039993,140.770004,125.771484,79426900
2012-08-14,141.289993,141.380005,140.369995,140.789993,125.789337,102379400
2012-08-15,140.639999,141.190002,140.550003,140.949997,125.932320,71085900
2012-08-16,141.149994,142.160004,140.800003,141.990005,126.861519,112014200
2012-08-17,142.229996,142.300003,141.860001,142.179993,127.031296,90813700
2012-08-20,141.979996,142.220001,141.589996,142.190002,127.040207,78255700
2012-08-21,142.539993,143.089996,141.449997,141.759995,126.656029,105581100
2012-08-22,141.399994,142.050003,141.070007,141.820007,126.709656,133243500
2012-08-23,141.470001,141.479996,140.440002,140.660004,125.673225,111466400
2012-08-24,140.309998,141.830002,140.220001,141.509995,126.432678,99481200
2012-08-27,141.889999,142.080002,141.339996,141.539993,126.459427,68785900
2012-08-28,141.179993,141.839996,140.970001,141.399994,126.334373,75689600
2012-08-29,141.520004,141.889999,141.119995,141.509995,126.432678,65421300
2012-08-30,140.899994,140.940002,140.190002,140.490005,125.521332,96589900
2012-08-31,141.289993,141.820007,140.360001,141.160004,126.119965,151970400
2012-09-04,141.039993,141.460007,140.130005,141.029999,126.003784,120226200
2012-09-05,141.089996,141.470001,140.630005,140.910004,125.896591,100660300
2012-09-06,141.759995,143.779999,141.750000,143.770004,128.451874,158272500
2012-09-07,144.009995,144.389999,143.880005,144.330002,128.952164,107272100
2012-09-10,144.190002,144.440002,143.460007,143.509995,128.219528,86458500
2012-09-11,143.600006,144.369995,143.559998,143.910004,128.576981,88760000
2012-09-12,144.389999,144.550003,143.899994,144.389999,129.005783,87640900
2012-09-13,144.369995,147.039993,143.990005,146.589996,130.971436,225470200
2012-09-14,146.880005,148.110001,146.759995,147.240005,131.552124,169777000
2012-09-17,146.940002,147.190002,146.369995,146.740005,131.105438,119427800
2012-09-18,146.490005,146.809998,146.250000,146.619995,130.998230,98326600
2012-09-19,146.789993,147.169998,146.410004,146.699997,131.069626,128318300
2012-09-20,146.029999,146.789993,145.630005,146.710007,131.078613,154009800
2012-09-21,146.639999,146.669998,145.809998,145.869995,131.023834,108737500
2012-09-24,145.149994,145.979996,145.039993,145.649994,130.826187,95682000
2012-09-25,145.960007,146.240005,144.059998,144.100006,129.434006,133165200
2012-09-26,144.070007,144.110001,142.949997,143.289993,128.706421,146502200
2012-09-27,143.889999,144.970001,143.509995,144.639999,129.918991,111830300
2012-09-28,144.089996,144.559998,143.460007,143.970001,129.317200,150696100
2012-10-01,144.520004,145.690002,144.009995,144.350006,129.658508,135911200
2012-10-02,144.919998,145.149994,143.830002,144.500000,129.793289,113422200
2012-10-03,144.889999,145.429993,144.130005,145.089996,130.323227,121283100
2012-10-04,145.639999,146.339996,145.440002,146.130005,131.257370,124311600
2012-10-05,146.910004,147.160004,145.699997,146.139999,131.266342,124842100
2012-10-08,145.600006,146.119995,145.309998,145.639999,130.817245,78415400
2012-10-09,145.529999,145.649994,144.149994,144.199997,129.523788,148872900
2012-10-10,144.179993,144.320007,143.089996,143.279999,128.697418,124247500
2012-10-11,144.279999,144.490005,143.330002,143.360001,128.769287,123601500
2012-10-12,143.460007,143.949997,142.580002,142.889999,128.347137,124181900
2012-10-15,143.229996,144.229996,142.770004,144.080002,129.416046,107689100
2012-10-16,144.759995,145.639999,144.660004,145.539993,130.727386,108815500
2012-10-17,145.639999,146.320007,145.419998,146.199997,131.320236,128834100
2012-10-18,145.820007,146.520004,145.330002,145.820007,130.978912,148108500
2012-10-19,145.550003,145.559998,143.050003,143.389999,128.796219,185645200
2012-10-22,143.149994,143.669998,142.279999,143.410004,128.814224,125578600
2012-10-23,141.860001,142.059998,140.830002,141.419998,127.026733,192056300
2012-10-24,141.929993,142.100006,140.800003,141.020004,126.667442,120179400
2012-10-25,142.020004,142.279999,140.570007,141.429993,127.035706,134457400
2012-10-26,141.300003,141.839996,140.389999,141.350006,126.963844,146023500
2012-10-31,141.850006,142.029999,140.679993,141.350006,126.963844,103438500
2012-11-01,141.649994,143.009995,141.520004,142.830002,128.293289,100995600
2012-11-02,143.679993,143.720001,141.410004,141.559998,127.152489,137702200
2012-11-05,141.350006,142.169998,140.929993,141.850006,127.412987,98378500
2012-11-06,142.279999,143.520004,142.130005,142.960007,128.410004,107068100
2012-11-07,141.660004,141.679993,139.059998,139.720001,125.499779,264304500
2012-11-08,139.699997,140.410004,137.929993,138.039993,123.990715,181517300
2012-11-09,137.619995,139.440002,137.550003,138.160004,124.098541,201055300
2012-11-12,138.589996,138.809998,137.960007,138.270004,124.197350,97677500
2012-11-13,137.539993,139.250000,137.360001,137.789993,123.766182,123018300
2012-11-14,138.210007,138.429993,135.619995,135.929993,122.095482,191505000
2012-11-15,135.979996,136.490005,135.179993,135.699997,121.888893,178128400
2012-11-16,135.899994,136.639999,134.699997,136.369995,122.490700,239483900
2012-11-19,137.899994,139.149994,136.410004,139.130005,124.969810,151495800
2012-11-20,138.910004,139.419998,138.080002,139.190002,125.023705,119807400
2012-11-21,139.309998,139.570007,139.029999,139.449997,125.257240,81710800
2012-11-23,140.130005,141.399994,140.039993,141.350006,126.963844,65409200
2012-11-26,140.649994,141.360001,140.190002,141.050003,126.694389,100124400
2012-11-27,140.910004,141.389999,140.240005,140.330002,126.047661,128646200
2012-11-28,139.759995,141.539993,139.000000,141.460007,127.062714,177086500
2012-11-29,141.990005,142.509995,141.369995,142.119995,127.655449,151085900
2012-11-30,142.139999,142.419998,141.660004,142.149994,127.682457,136568300
2012-12-03,142.800003,142.919998,141.339996,141.449997,127.053680,124656300
2012-12-04,141.440002,141.869995,140.869995,141.250000,126.874001,127512200
2012-12-05,141.369995,142.160004,140.369995,141.500000,127.098610,147300500
2012-12-06,141.369995,142.039993,141.160004,141.979996,127.529762,103220600
2012-12-07,142.529999,142.690002,141.669998,142.410004,127.916000,108726400
2012-12-10,142.210007,142.809998,142.149994,142.470001,127.969849,98840700
2012-12-11,143.059998,144.110001,142.990005,143.440002,128.841141,152570400
2012-12-12,144.000000,144.550003,143.309998,143.509995,128.904053,145880100
2012-12-13,143.419998,143.830002,142.270004,142.630005,128.113571,135715000
2012-12-14,142.320007,142.580002,141.880005,142.100006,127.637535,137701700
2012-12-17,142.470001,143.850006,142.429993,143.770004,129.137573,143238200
2012-12-18,144.000000,145.500000,143.789993,145.369995,130.574707,177762800
2012-12-19,145.529999,145.580002,144.240005,144.289993,129.604614,150895400
2012-12-20,144.380005,145.139999,143.979996,145.119995,130.350143,168487000
2012-12-21,142.169998,144.089996,141.940002,142.789993,129.166946,245883800
2012-12-24,142.479996,142.559998,142.190002,142.350006,128.768936,53874600
2012-12-26,142.639999,142.710007,141.350006,141.750000,128.226196,106947700
2012-12-27,141.789993,142.080002,139.919998,141.559998,128.054337,167920600
2012-12-28,140.639999,141.419998,139.869995,140.029999,126.670273,148806700
2012-12-31,139.660004,142.559998,139.539993,142.410004,128.823196,243935200
